window_days,batter_id,player,team_recent,stand_recent,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
30,621493,taylor ward,BAL,R,118,137,94,3,6,21,4,23,52,107.0,82.4,18.72,0.0254,0.0508,0.0438,0.178,0.0339,0.1679,0.3796,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,621550,patrick wisdom,SEA,R,1,2,2,0,0,1,0,0,1,100.3,89.95,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,621566,matt olson,ATL,L,112,162,108,5,8,31,10,22,45,111.3,85.12,22.56,0.0446,0.0714,0.0494,0.2768,0.0893,0.1358,0.2778,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,622268,donovan walton,LAA,L,46,69,50,3,1,11,2,15,24,105.6,83.05,21.61,0.0652,0.0217,0.0145,0.2391,0.0435,0.2174,0.3478,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,622761,jorge mateo,ATL,R,37,48,33,0,1,8,1,8,13,110.4,79.79,21.79,0.0,0.027,0.0208,0.2162,0.027,0.1667,0.2708,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,623168,tyler heineman,LAA,L,20,29,18,0,0,1,0,5,9,103.4,76.13,17.45,0.0,0.0,0.0,0.05,0.0,0.1724,0.3103,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,624413,pete alonso,BAL,R,112,138,99,6,8,26,10,19,49,111.9,83.35,21.62,0.0536,0.0714,0.058,0.2321,0.0893,0.1377,0.3551,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,624424,michael conforto,CHC,L,52,64,42,4,3,8,3,15,21,108.3,82.2,17.92,0.0769,0.0577,0.0469,0.1538,0.0577,0.2344,0.3281,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,624431,jose trevino,CIN,R,38,44,25,1,1,3,1,7,10,104.4,87.12,17.55,0.0263,0.0263,0.0227,0.0789,0.0263,0.1591,0.2273,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,624585,jorge soler,LAA,R,67,67,45,2,5,12,3,16,20,112.6,85.31,17.9,0.0299,0.0746,0.0746,0.1791,0.0448,0.2388,0.2985,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,624641,edmundo sosa,PHI,R,55,83,50,2,3,15,3,13,22,109.8,82.25,15.66,0.0364,0.0545,0.0361,0.2727,0.0545,0.1566,0.2651,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,630105,jake cronenworth,SD,L,48,60,34,2,3,11,2,10,18,108.0,82.87,10.13,0.0417,0.0625,0.05,0.2292,0.0417,0.1667,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,640459,brian navarreto,MIA,R,14,14,8,0,1,1,1,3,5,104.0,73.13,7.57,0.0,0.0714,0.0714,0.0714,0.0714,0.2143,0.3571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,640492,josé azócar,ATL,R,2,2,1,0,0,0,0,0,1,92.2,84.45,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,640902,jhonny pereda,SEA,R,3,6,4,0,0,0,0,0,2,88.4,79.88,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641343,jake bauers,MIL,L,108,114,82,5,8,26,5,23,43,114.8,84.97,21.33,0.0463,0.0741,0.0702,0.2407,0.0463,0.2018,0.3772,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641355,cody bellinger,NYY,L,113,147,95,1,1,16,3,29,47,110.0,82.45,18.9,0.0088,0.0088,0.0068,0.1416,0.0265,0.1973,0.3197,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641487,j. p. crawford,SEA,L,102,133,77,0,1,11,1,18,42,108.3,81.47,12.2,0.0,0.0098,0.0075,0.1078,0.0098,0.1353,0.3158,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641555,j. c. escarra,NYY,L,16,21,12,0,1,2,0,4,3,103.3,85.07,18.76,0.0,0.0625,0.0476,0.125,0.0,0.1905,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641598,mitch garver,SEA,R,27,22,13,1,1,4,1,4,9,105.1,86.19,10.55,0.037,0.037,0.0455,0.1481,0.037,0.1818,0.4091,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641680,jonah heim,ATH,L,87,119,68,4,4,11,5,18,33,109.1,82.31,10.96,0.046,0.046,0.0336,0.1264,0.0575,0.1513,0.2773,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641820,trey mancini,LAA,R,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641857,ryan mcmahon,NYY,L,41,62,43,2,3,9,2,8,23,110.1,83.21,19.06,0.0488,0.0732,0.0484,0.2195,0.0488,0.129,0.371,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,641933,tyler o'neill,BAL,R,42,52,37,4,5,17,5,10,14,110.0,86.38,23.62,0.0952,0.119,0.0962,0.4048,0.119,0.1923,0.2692,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642020,chuckie robinson,LAD,R,23,33,18,0,0,0,0,4,5,105.3,74.04,11.94,0.0,0.0,0.0,0.0,0.0,0.1212,0.1515,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642086,dominic smith,ATL,L,68,78,43,0,1,12,1,16,17,107.3,81.09,12.58,0.0,0.0147,0.0128,0.1765,0.0147,0.2051,0.2179,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642133,rowdy tellez,ATL,L,10,14,12,1,2,2,2,2,7,105.9,84.24,28.79,0.1,0.2,0.1429,0.2,0.2,0.1429,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642201,eli white,ATL,R,44,62,34,2,1,5,2,8,13,106.6,80.23,12.85,0.0455,0.0227,0.0161,0.1136,0.0455,0.129,0.2097,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642215,weston wilson,SEA,R,18,17,11,1,1,2,1,3,4,101.1,82.19,22.06,0.0556,0.0556,0.0588,0.1111,0.0556,0.1765,0.2353,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642350,josé siri,LAA,R,48,61,33,3,3,7,2,4,13,108.0,81.42,11.64,0.0625,0.0625,0.0492,0.1458,0.0417,0.0656,0.2131,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642708,amed rosario,NYY,R,54,64,43,3,4,7,2,8,20,110.9,81.83,22.39,0.0556,0.0741,0.0625,0.1296,0.037,0.125,0.3125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,642715,willy adames,SF,R,93,115,73,4,4,19,5,28,37,107.4,82.79,16.91,0.043,0.043,0.0348,0.2043,0.0538,0.2435,0.3217,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,643217,andrew benintendi,CWS,L,70,95,61,3,3,18,3,18,20,106.8,84.09,21.42,0.0429,0.0429,0.0316,0.2571,0.0429,0.1895,0.2105,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,643289,mauricio dubón,ATL,R,112,176,116,4,2,18,3,24,54,108.3,80.23,19.9,0.0357,0.0179,0.0114,0.1607,0.0268,0.1364,0.3068,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,643396,isiah kiner-falefa,BOS,R,19,22,13,1,0,1,0,4,6,101.3,79.21,14.59,0.0526,0.0,0.0,0.0526,0.0,0.1818,0.2727,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,643446,jeff mcneil,ATH,L,66,121,83,1,0,22,2,19,38,104.6,81.85,19.37,0.0152,0.0,0.0,0.3333,0.0303,0.157,0.314,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,644433,chadwick tromp,BAL,R,3,4,3,0,0,0,0,1,1,81.4,68.65,20.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,645277,ozzie albies,ATL,L,113,179,122,4,3,24,3,39,51,108.7,82.99,22.45,0.0354,0.0265,0.0168,0.2124,0.0265,0.2179,0.2849,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,645302,víctor robles,SEA,R,69,94,59,0,1,8,1,21,28,105.6,79.18,16.84,0.0,0.0145,0.0106,0.1159,0.0145,0.2234,0.2979,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,645305,ali sánchez,NYY,R,27,36,26,0,0,3,0,5,13,106.6,80.19,20.28,0.0,0.0,0.0,0.1111,0.0,0.1389,0.3611,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,646240,rafael devers,SF,L,108,141,99,10,12,32,9,25,50,111.4,85.83,20.43,0.0926,0.1111,0.0851,0.2963,0.0833,0.1773,0.3546,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,647304,josh naylor,SEA,L,100,127,82,0,3,19,2,18,48,108.5,82.89,15.2,0.0,0.03,0.0236,0.19,0.02,0.1417,0.378,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,649966,luis urías,TOR,R,27,47,29,1,1,2,0,9,13,105.1,77.9,17.57,0.037,0.037,0.0213,0.0741,0.0,0.1915,0.2766,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,650333,luis arráez,SF,L,106,163,114,2,1,16,1,28,52,104.4,80.75,21.63,0.0189,0.0094,0.0061,0.1509,0.0094,0.1718,0.319,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,650402,gleyber torres,DET,R,6,7,4,0,1,1,1,0,1,106.9,80.2,18.29,0.0,0.1667,0.1429,0.1667,0.1667,0.0,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,650489,willi castro,COL,L,99,133,93,4,5,17,4,27,40,110.5,81.41,23.26,0.0404,0.0505,0.0376,0.1717,0.0404,0.203,0.3008,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,650490,yandy díaz,TB,R,117,166,108,1,3,22,3,14,41,113.0,83.67,16.89,0.0085,0.0256,0.0181,0.188,0.0256,0.0843,0.247,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,650859,luis rengifo,MIL,R,6,12,3,0,0,0,0,0,2,105.1,81.62,-8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,655316,andruw monasterio,BOS,R,60,97,72,3,7,16,3,18,31,106.2,82.88,24.67,0.05,0.1167,0.0722,0.2667,0.05,0.1856,0.3196,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656305,matt chapman,SF,R,62,84,63,1,2,7,2,13,25,112.1,79.35,24.58,0.0161,0.0323,0.0238,0.1129,0.0323,0.1548,0.2976,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656413,stuart fairchild,CLE,R,12,4,2,0,0,0,0,1,1,104.2,74.95,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656484,tristan gray,MIN,L,49,68,45,0,1,5,0,11,14,106.3,77.82,21.0,0.0,0.0204,0.0147,0.102,0.0,0.1618,0.2059,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656537,derek hill,PHI,R,55,66,49,3,4,10,2,12,27,109.8,81.7,22.85,0.0545,0.0727,0.0606,0.1818,0.0364,0.1818,0.4091,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656555,rhys hoskins,CLE,R,70,72,56,3,3,12,4,16,20,108.7,86.81,33.69,0.0429,0.0429,0.0417,0.1714,0.0571,0.2222,0.2778,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656577,alex jackson,MIN,R,28,47,25,1,1,6,1,4,8,105.7,76.59,13.66,0.0357,0.0357,0.0213,0.2143,0.0357,0.0851,0.1702,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,656582,connor joe,SEA,R,6,5,4,0,0,1,0,1,3,106.8,83.64,10.8,0.0,0.0,0.0,0.1667,0.0,0.2,0.6,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
